SBS1	SBS2	SBS3	SBS5	SBS13	SBS18	SBS30	SBS34	SBS41
TCGA-C8-A26Z-01A-11D-A16D-09	0.144106873891011	0	0.0257447728609874	0.399866814189285	0	0.299376672696914	0.130904866361802	0	0
TCGA-A2-A0YM-01A-11D-A10G-09	0.0908798178978797	0.135746074437517	0.153911777080978	0.360263935145816	0.19211117812886	0.0670872173089492	0	0	0
TCGA-A2-A04X-01A-21W-A050-09	0	0.351321483901825	0.0720687012437144	0.217879092263712	0.230268966905612	0	0.0602931039122071	0	0.0681686517729292
TCGA-AC-A3HN-01A-11D-A20S-09	0.0431645812418425	0	0	0.884926223979826	0	0	0.0316084938268417	0	0.0403007009514897
TCGA-BH-A1ET-01A-11D-A135-09	0.0726328046517353	0	0.155813761943817	0.331591169320825	0	0.216661720047119	0.108460245724059	0	0.114840298312445
TCGA-AR-A2LK-01A-11D-A17W-09	0.17029915140149	0.115853950584804	0.0538495723994644	0.53829050597855	0	0.0461869028849191	0.0494113276330257	0	0.0261085891177459
TCGA-BH-A5J0-01A-11D-A27P-09	0.050954271505783	0.408346151410457	0	0.391809685029878	0.148889892053882	0	0	0	0
TCGA-A2-A0YC-01A-11D-A117-09	0.0604650120339515	0	0.335318738531785	0.295659488420237	0	0.089200953090322	0.105078234092449	0	0.114277573831255
TCGA-E9-A1RA-01A-11D-A14G-09	0.0682187621431701	0.20845008909879	0	0.682333704132643	0	0.040997444625397	0	0	0
TCGA-AN-A0XV-01A-11D-A10G-09	0.121055928325064	0	0.286119887258035	0.514450607937895	0	0	0	0	0.0783735764790061
TCGA-AR-A24L-01A-11D-A167-09	0	0.0675085447975113	0.589959622211847	0	0.115762310373268	0.117337578134094	0.0673501605188432	0	0.042081783964437
TCGA-AR-A24H-01A-11D-A167-09	0	0.060359332228663	0.695104026719756	0	0.0943835480397731	0.078870893400607	0.0194125120316421	0	0.0518696875795591
TCGA-E2-A1IL-01A-11D-A14G-09	0.0587953532405873	0	0.033305755669497	0.422583691765421	0	0.381162731013563	0	0	0.104152468310931
TCGA-BH-A0B5-01A-11D-A12Q-09	0	0.436325739663659	0	0.0228208525125805	0.420149609169537	0	0.0490905635825125	0	0.0716132350717112
TCGA-AR-A0TY-01A-12W-A12T-09	0.0210733933973641	0	0.401162824823819	0.289442255445697	0.0131694271814918	0.147478463192762	0	0	0.127673635958865
TCGA-A7-A0D9-01A-31W-A071-09	0.0655148039962134	0	0	0.0285813484996193	0	0.246635481069038	0.348232403874792	0	0.311035962560338
TCGA-A1-A0SE-01A-11D-A099-09	0	0.0980191439606804	0	0.90198085603932	0	0	0	0	0
TCGA-A2-A0T0-01A-22D-A099-09	0	0	0.375465917554063	0.492730793040869	0.0657290761312112	0.0660742132738565	0	0	0
TCGA-A8-A06Y-01A-21W-A019-09	0	0.0762717004150914	0.08793247853286	0.333447211673132	0.0780253639178394	0.107184645285955	0	0	0.317138600175123
TCGA-AC-A2B8-01A-11D-A17D-09	0	0.462853274047817	0	0.169390838865108	0.36317413224703	0.00458175484004568	0	0	0
TCGA-AO-A03O-01A-11W-A019-09	0.127159234913641	0.0142813643910684	0.499103670579915	0.265680274485537	0.093775455629839	0	0	0	0
TCGA-A2-A04T-01A-21W-A050-09	0	0.0387626211836872	0.475403464346309	0.371837622174298	0.0320378396676153	0.0819584526280906	0	0	0
TCGA-A1-A0SO-01A-22D-A099-09	0	0.0436487155675917	0.613724207332847	0.0811657434942098	0.0223288779866314	0.213608321019815	0.0255241345989058	0	0
TCGA-LL-A8F5-01A-11D-A36J-09	0	0.0198093077375714	0.363937086356151	0.383636803143404	0.0260721635577956	0.0352681578433793	0.0267308852039465	0	0.144545596157752
TCGA-LL-A6FP-01A-11D-A31U-09	0.0264755894374264	0.13272123238981	0	0.638338526221092	0	0.0866157806464961	0.115848871305176	0	0
TCGA-AR-A2LH-01A-31D-A18P-09	0	0.3898701216009	0	0.138446150427688	0.30680761163024	0.0463942605675617	0.104095402249237	0	0.0143864535243738
TCGA-AR-A5QM-01A-11D-A27P-09	0.113147742660112	0	0.0652746510241254	0.678809638363056	0	0.0739952810915285	0.0687726868611782	0	0
TCGA-BH-A0DO-01B-11D-A12B-09	0	0	0	0.746056611841852	0	0	0.206363389130795	0	0.0475799990273531
TCGA-A8-A09V-01A-11D-A045-09	0.107842884221899	0	0.445016104725448	0	0.129004828262291	0	0.131154811455288	0	0.186981371335073
TCGA-E9-A1NH-01A-11D-A14G-09	0	0	0	0.972186784345779	0	0.0278132156542213	0	0	0
TCGA-AR-A252-01A-11D-A167-09	0.246952441153308	0	0	0.500543082662629	0	0	0.0823663851131288	0	0.170138091070935
TCGA-A7-A0DA-01A-31D-A10Y-09	0	0.0551986128887609	0.81656693783331	0	0	0.0599607334560994	0	0.035830456039639	0.0324432597821905
TCGA-D8-A4Z1-01A-21D-A25Q-09	0	0.355677508350021	0	0.0647450855858254	0.385230117798715	0	0.164711460499237	0	0.0296358277662013
TCGA-C8-A1HE-01A-11D-A188-09	0	0.333659354587054	0	0.430041306828717	0.143461028643255	0	0.092838309940975	0	0
TCGA-A2-A0T7-01A-21D-A099-09	0.219530569435485	0.107817562886375	0	0.672651867678141	0	0	0	0	0
TCGA-C8-A26V-01A-11D-A16D-09	0.0540737739627042	0.227175454568567	0.313204091413732	0.0122947110521911	0.375746806265166	0	0	0	0.01750516273764
TCGA-C8-A131-01A-11D-A10Y-09	0	0.139377381709635	0.381012236994196	0.256439826977551	0	0.17927611336401	0.0438944409546085	0	0
TCGA-JL-A3YX-01A-11D-A22X-09	0.0505922326766405	0.315220824727827	0	0.32644257815272	0.125040131857303	0.0783736806173489	0	0	0.10433055196816
TCGA-C8-A8HQ-01A-11D-A36J-09	0	0.466127191945519	0	0.091250943653104	0.432125736737048	0	0.0104961276643289	0	0
TCGA-AN-A041-01A-11W-A050-09	0.0730951807085755	0.129336375401841	0.337787080857009	0.175711609301557	0	0.0959107526237272	0.0821458347713032	0.106013166335988	0
TCGA-A8-A06O-01A-11W-A019-09	0.181369128124804	0.0101799968386569	0.104904506265446	0.518225057270513	0	0.123858788537521	0	0	0.0614625229630598
TCGA-A8-A09X-01A-11W-A019-09	0.0915635495443404	0.199632462360838	0.0792594927289986	0.255926187479737	0.0877180929843747	0.227292243225318	0.0379738564368933	0	0.0206341152395
TCGA-D8-A140-01A-11D-A10Y-09	0.0758045948367298	0.159267993075535	0.113840674558482	0.236872242486609	0	0.153351637458615	0.137944367746903	0	0.122918489837127
TCGA-A2-A0CM-01A-31W-A050-09	0	0.234520748820274	0.44837631579994	0	0.211693749351292	0.0118165129893572	0.0935926730391372	0	0
TCGA-E2-A1IN-01A-11D-A13L-09	0	0.381309432815935	0.110005842158635	0.0882397119633252	0.420445013062105	0	0	0	0
TCGA-BH-A1FM-01A-11D-A13L-09	0.122188899698147	0.146974549473859	0	0.271781535632844	0.179236412919569	0.107741453998601	0.17207714827698	0	0
TCGA-A2-A3XV-01A-21D-A23C-09	0.056632456734675	0	0.20978386096799	0.500308607683563	0	0.0504326188150991	0.0244657972639149	0	0.158376658534758
TCGA-AR-A24U-01A-11D-A167-09	0.0671682258878405	0.180489937629284	0	0.0805450908800754	0.290698481556149	0.148495218256282	0.199734317085084	0	0.0328687287052848
TCGA-E2-A1B5-01A-21D-A12Q-09	0	0.314401365651454	0	0.260391464562805	0.212995112996437	0.0218384137981399	0.0387921561433843	0	0.15158148684778
TCGA-AC-A8OR-01A-21D-A41F-09	0.0307323777596345	0	0	0.485893997575344	0	0.483373624665021	0	0	0
TCGA-A2-A0D2-01A-21W-A050-09	0	0	0.473522217364342	0.371252374647986	0.116272524301727	0	0.038952883685945	0	0
TCGA-GM-A2DI-01A-31D-A18P-09	0	0.468719467741439	0	0	0.392394473096273	0.00776583197504013	0.131120227187249	0	0
TCGA-E2-A15K-01A-11D-A12Q-09	0.138816869813503	0	0.139087605772782	0.280261849186852	0.0573245419765066	0.147897254301698	0.200077645951229	0	0.0365342329974302
TCGA-AN-A0XO-01A-11D-A10G-09	0.0658166333888257	0.175923055188105	0	0.711232110722607	0	0	0.0470282007004621	0	0
TCGA-A8-A0A2-01A-11W-A050-09	0.0977120944755572	0.0315035422282614	0	0.536067067295434	0	0.334717296000748	0	0	0
TCGA-AR-A0TS-01A-11D-A10Y-09	0.0569788989434122	0.0657442561293918	0.557716070279866	0	0.0930430195462034	0.0980036683555396	0.067378553277391	0	0.0611355334681962
TCGA-A8-A06R-01A-11D-A015-09	0.0935822112389178	0.0797161201089627	0	0.756834765856261	0.0513459761714289	0	0.0185209266244297	0	0
TCGA-EW-A1J3-01A-11D-A13L-09	0.0485226565848415	0	0	0.93171098909599	0	0	0.0197663543191683	0	0
TCGA-D8-A27I-01A-11D-A16D-09	0.08045601236672	0.0985079467735909	0	0.74699955883033	0	0.0204743263988886	0	0	0.0535621556304701
TCGA-AO-A0J9-01A-11W-A050-09	0	0.373257253334268	0	0.300878435633381	0.21224042868667	0.105011834707058	0	0	0.00861204763862297
TCGA-C8-A12N-01A-11D-A10Y-09	0.125831658043012	0	0.0980872481408968	0.405688744527235	0	0.183082266874219	0.109039346240024	0	0.0782707361746132
TCGA-HN-A2NL-01A-11D-A18P-09	0	0	0.300339176067498	0.462842260837879	0.044594481869755	0.153546069758071	0	0	0.0386780114667976
TCGA-E2-A1L8-01A-11D-A13L-09	0	0.0777305587640502	0.200304363990638	0.66920804354422	0	0.0377147085760443	0	0	0.0150423251250474
TCGA-AC-A6IV-01A-12D-A33E-09	0.0918227306477969	0	0	0.850094866594676	0	0.0134952947937961	0.0445871079637312	0	0
TCGA-D8-A1JF-01A-11D-A13L-09	0.0934346124475329	0	0	0.813765076098235	0	0	0.0487032101539854	0	0.0440971013002469
TCGA-D8-A1JK-01A-11D-A13L-09	0	0.0406955349817893	0.14772948087424	0.430240656453396	0	0.108895687015118	0.0169062968482251	0	0.255532343827232
TCGA-AR-A24M-01A-11D-A167-09	0.0451852366163914	0	0	0.826174004428825	0	0.128640758954783	0	0	0
TCGA-Z7-A8R6-01A-11D-A41F-09	0.0461401287777933	0.377861665733707	0	0.239544167182316	0.23246796884597	0.0422368067782568	0.0617492626819566	0	0
TCGA-AC-A6IX-01A-12D-A32I-09	0.0775512622615618	0.250428365435796	0	0.354727468924285	0.187955130602308	0	0.129337772776049	0	0
TCGA-D8-A143-01A-11D-A10Y-09	0.0944509711096111	0	0.633918533421357	0	0	0.13233073643701	0.139299759032022	0	0
TCGA-AC-A3YJ-01A-11D-A22X-09	0.0710846768521065	0.0503534616117726	0	0.812696916645933	0	0	0.0658649448901879	0	0
TCGA-E9-A2JS-01A-11D-A17W-09	0.163027249380153	0.0462947203334813	0.11261231335658	0.303481632271001	0	0.374584084658785	0	0	0
TCGA-A2-A0D4-01A-11W-A019-09	0.0209457961298179	0.00751430790545479	0	0.897772371845907	0.0737675241188201	0	0	0	0
TCGA-A2-A0YL-01A-21D-A10G-09	0	0.295515831433947	0	0.177515879612648	0.243404481988632	0	0.283563806964773	0	0
TCGA-BH-A18N-01A-11D-A12B-09	0.110208098722878	0	0	0.889791901277122	0	0	0	0	0
TCGA-AR-A24X-01A-11D-A167-09	0.0195748288550859	0	0.0223105528618454	0.722672416768918	0	0.23544220151415	0	0	0
TCGA-B6-A0IE-01A-11W-A050-09	0.0597402105146761	0.0267855557288034	0.389518527079613	0.331653473478508	0	0.0585315549649647	0.0369352724943576	0	0.0968354057390777
TCGA-AR-A5QP-01A-11D-A28B-09	0.0718316236940854	0.110399445872171	0	0.817768930433744	0	0	0	0	0
TCGA-A2-A0YE-01A-11D-A10G-09	0.120561799536273	0.184647972745898	0.148231354024655	0.145581828126329	0	0.310986005463978	0.0899910401028666	0	0
TCGA-AO-A1KR-01A-12D-A142-09	0	0.059997387474359	0.290251379233287	0.402212729791177	0.0950053951356351	0.0556841035060165	0.0147516915708977	0	0.0820973132886284
TCGA-A2-A0ER-01A-21W-A050-09	0.0667420289029881	0	0.266350163873721	0.625737959620343	0.0411698476029483	0	0	0	0
TCGA-A7-A26I-01A-11D-A167-09	0	0.155655193277369	0.516762224321863	0.273213962100122	0.0356086353562652	0.0187599849443805	0	0	0
TCGA-AO-A0J7-01A-11W-A050-09	0.0344087247441712	0.226092005993696	0	0.29923779986173	0	0	0.152634706107615	0	0.287626763292788
TCGA-A2-A3XX-01A-21D-A23C-09	0.0689832801113121	0.0513694115798394	0.384222533022452	0.383678375534857	0	0.0794448829563354	0	0	0.0323015167952039
TCGA-D8-A1XW-01A-11D-A14K-09	0	0	0.524197546688168	0.390802946470566	0.0473908406032187	0	0.0376086662380475	0	0
TCGA-BH-A18K-01A-11D-A12B-09	0	0.224556020877975	0	0.55733949509616	0.218104484025864	0	0	0	0
TCGA-B6-A401-01A-11D-A23C-09	0.0879313909221579	0	0.460926372189285	0.200863526267974	0	0	0.164063397861363	0	0.0862153127592203
TCGA-A7-A0CG-01A-11W-A019-09	0.0775422699144443	0.202383356872578	0	0.481235251694926	0.0613740464386788	0.0277708019667441	0	0	0.149694273112629
TCGA-A2-A04W-01A-31D-A10Y-09	0	0.279443493510946	0	0.209376125217676	0.483312277590353	0	0.0278681036810254	0	0
TCGA-E2-A1BD-01A-11D-A12Q-09	0.140817923930516	0	0	0.537732484586385	0	0.287838964262897	0	0	0.0336106272202014
TCGA-A2-A1FZ-01A-51D-A17G-09	0.072082796554049	0	0.277800336120123	0.613774210173286	0	0.0363426571525425	0	0	0
TCGA-BH-A0HW-01A-11W-A050-09	0.201695302161004	0	0.499795159389624	0.12380246856104	0	0	0.174707069888332	0	0
TCGA-AC-A6NO-01A-12D-A33E-09	0.0967963840593972	0.0374525509085097	0	0.72479541809379	0	0.0400843508626582	0.072440785067557	0	0.0284305110080874
TCGA-EW-A1OX-01A-11D-A142-09	0.0386446227832877	0.046247407808318	0.506105636220064	0.0497822426180288	0	0	0	0.190183462822596	0.169036627747705
TCGA-BH-A0W3-01A-11D-A10G-09	0	0	0	0.510126682155706	0	0.204164191943852	0.285709125900442	0	0
TCGA-E9-A1RH-01A-21D-A167-09	0.0608504562818199	0.0609035309455988	0.294735222097084	0.273760022032786	0.0899959618945855	0.117927137067888	0.0457059485331066	0	0.0561217211471306
TCGA-BH-A0WA-01A-11D-A10G-09	0	0.120709874238409	0.592829503824604	0.089637401709094	0	0.023724602629862	0.0288123883710757	0	0.144286229226955
TCGA-GM-A4E0-01A-12D-A25Q-09	0.0758669972437025	0	0	0.692248838682794	0	0.231884164073504	0	0	0
TCGA-A2-A0YG-01A-21D-A10G-09	0.0668433304479491	0.0468499658668678	0	0.772122296081099	0	0	0.0586764986898569	0	0.0555079089142269
TCGA-C8-A8HP-01A-11D-A36J-09	0	0.384438065684764	0	0.14056393508448	0.455636247274624	0.00260498906094613	0.016756762895185	0	0
TCGA-A2-A0EX-01A-21W-A050-09	0	0.085647294737993	0.527544750126737	0	0	0.0826444682413722	0.181615871290467	0	0.122547615603432
TCGA-A2-A4S3-01A-21D-A25Q-09	0.0485688950576297	0.0445940975840924	0.0994766293331043	0.435688989646484	0.0882946655965757	0.152070956317199	0.018549113893002	0	0.112756652571914
TCGA-A2-A0CV-01A-31D-A10Y-09	0	0	0	0.509954056936916	0	0.0433032607540214	0	0	0.446742682309062
TCGA-E2-A1LB-01A-11D-A142-09	0	0.220234815971644	0.086427081507466	0.385295929859791	0.237196518699676	0.070845653961424	0	0	0
TCGA-BH-A0HL-01A-11W-A050-09	0.136042272154243	0.0717374991453158	0.520711793703333	0.072050859707652	0	0.0316807340935133	0.031122102818983	0	0.13665473837696
TCGA-E9-A244-01A-11D-A167-09	0.0775321854211628	0.0313384715325062	0.6504485319303	0.0779888621343807	0.0230429562618579	0.139648992719792	0	0	0
TCGA-E2-A1LL-01A-11D-A142-09	0.0462045684072295	0.055745044504073	0.845219755791965	0	0.0528306312967321	0	0	0	0
TCGA-E9-A1N8-01A-11D-A142-09	0	0	0.480914424136755	0.247787429814275	0.0422107773788662	0.0806272065672665	0	0	0.148460162102838
TCGA-AR-A2LM-01A-11D-A17W-09	0	0.129346554209003	0.271246083181554	0.441635298327442	0	0.0349025197192169	0	0	0.122869544562784
TCGA-C8-A27A-01A-11D-A167-09	0.0937715896837252	0	0	0.412138342480053	0	0.0951506127197323	0.140832393675801	0	0.25810706144069
TCGA-E2-A14P-01A-31D-A12B-09	0.10305345195682	0.209696971239337	0	0.184504192875189	0.12576290256167	0.249635466621946	0.106805924490311	0	0.0205410902547268
TCGA-AC-A5XS-01A-11D-A29N-09	0	0.421329003094386	0	0.0667787945851049	0.457987497792518	0	0.053904704527991	0	0
TCGA-AN-A0FX-01A-11W-A050-09	0	0.0204981943982382	0.26027336046658	0.632024230710826	0	0.0872042144243557	0	0	0
TCGA-LD-A9QF-01A-32D-A41F-09	0.204544997171398	0	0.149007703993122	0.450649014763138	0	0	0	0	0.195798284072342
TCGA-BH-A0BZ-01A-31D-A12Q-09	0.0147117099687526	0.0362377567134854	0.558358202054474	0.179856802438236	0.0924790382804766	0.101658991641015	0.0166974989035605	0	0
TCGA-E2-A1IF-01A-11D-A142-09	0.0301156820326244	0	0.117412456611481	0.852471861355895	0	0	0	0	0
TCGA-E2-A9RU-01A-11D-A41F-09	0.124100485791449	0.182460179834134	0.173051670332101	0.245049891689083	0.0963000950856547	0.123226717844948	0	0	0.0558109594226309
TCGA-BH-A0BS-01A-11D-A12Q-09	0	0	0.0418781084303567	0.820920697156067	0	0	0.137201194413576	0	0
TCGA-A1-A0SN-01A-11D-A142-09	0.0346029846754376	0.0651703987433031	0	0.444780178104976	0.203793817127604	0.0191213114986605	0	0	0.232531309850018
TCGA-D8-A73W-01A-22D-A351-09	0.0953278457489264	0.0275431039026775	0.0793660492823727	0.538127131524086	0	0.0547261306293074	0.129583742124653	0	0.0753259967879776
TCGA-A1-A0SM-01A-11D-A099-09	0	0	0	1	0	0	0	0	0
TCGA-AR-A24Q-01A-12D-A167-09	0	0.0781557074896223	0.554415936504898	0.169118913630108	0.0748924554477023	0.094624439781104	0	0	0.0287925471465653
TCGA-B6-A0I8-01A-11W-A050-09	0	0.0842698659636967	0.485773434441027	0.315109682533948	0.0731748299075715	0.0319952345159489	0.00967695263780758	0	0
TCGA-E2-A14T-01A-11D-A10Y-09	0.132627289210954	0	0.0557158912524275	0.294251839051213	0.138843832046867	0.19296239926106	0.185598749177478	0	0
TCGA-LL-A5YM-01A-11D-A28B-09	0.0885321947598199	0	0	0.830539001793132	0	0.0326978586735791	0.0482309447734695	0	0
TCGA-C8-A8HR-01A-11D-A36J-09	0.0358147281485365	0.0245632597830373	0.249446482450689	0.367579892607742	0.0627976900779872	0	0	0	0.259797946932008
TCGA-A8-A090-01A-11W-A019-09	0.0714328421865185	0.10368218573748	0.063577479249568	0.485088681733728	0.0552562696444086	0.139711078487175	0	0	0.0812514629611223
TCGA-E9-A1R3-01A-31D-A14K-09	0.0455083216698055	0.12025574306966	0	0.775548531419134	0	0.0586874038414007	0	0	0
TCGA-D8-A13Y-01A-11D-A10Y-09	0	0.151062635050381	0.261291548678675	0.27622083706964	0.152393471731179	0.0155303225468338	0.127000113275644	0	0.0165010716476472
TCGA-S3-AA14-01A-11D-A41F-09	0.185171797057684	0.151386539191847	0.178477547235743	0.323223056207889	0.122409684676853	0	0.0393313756299835	0	0
TCGA-A2-A4S1-01A-21D-A25Q-09	0.0536517361581358	0	0.671324984563139	0.0331001157718631	0	0.241923163506862	0	0	0
TCGA-AN-A0FD-01A-11W-A050-09	0	0.034884481192957	0.433466263867654	0.501326465681676	0	0.0303227892577124	0	0	0
TCGA-D8-A1JG-01B-11D-A13L-09	0.0498470907947456	0.0127101416691013	0	0	0	0.541400740832811	0.097571237241246	0	0.298470789462097
TCGA-AO-A0JM-01A-21W-A071-09	0.130179508795703	0.0517076980760758	0.193897336172753	0.319262139778648	0.0954695092740583	0.0725720255908859	0.0368470839201991	0	0.100064698391678
TCGA-D8-A1X5-01A-11D-A14G-09	0.0823404049714432	0.0835760779268803	0	0.403164949597733	0	0.430918567503944	0	0	0
TCGA-A8-A082-01A-11W-A019-09	0.164610273472296	0	0.246369900251015	0.232300941428899	0.130758195167881	0	0.225960689679909	0	0
TCGA-AC-A4ZE-01A-11D-A41F-09	0.0970043160234078	0.0961872709517975	0.392160046934274	0.21723982401575	0	0.070431500684637	0.0283177238335133	0	0.0986593175566206
TCGA-AR-A24R-01A-11D-A167-09	0.134395899698889	0	0.315275752546805	0.426004312499047	0	0	0.124324035255259	0	0
TCGA-UU-A93S-01A-21D-A41F-09	0.0253204604747767	0.0668296110613981	0.521029994948928	0.0316918413181534	0.044898721970833	0.233102238031638	0.0771271321942723	0	0
TCGA-A8-A081-01A-11W-A019-09	0.0729924163438478	0.10017513630795	0.106962016451184	0.38601122732058	0.17896056918324	0.10811281876247	0	0	0.0467858156307297
TCGA-AO-A0JG-01A-31D-A099-09	0	0	0.320015126405372	0.351674582695836	0	0.328310290898792	0	0	0
TCGA-AR-A2LL-01A-11D-A17W-09	0.217536801005282	0	0.0110161741657526	0.587973437041464	0	0.183473587787502	0	0	0
TCGA-D8-A1XM-01A-21D-A14K-09	0.110200370852483	0.289227648288467	0	0.398497596640816	0.1153348912896	0.0867394929286347	0	0	0
TCGA-A1-A0SF-01A-11D-A142-09	0	0.59946699964914	0	0.203447921229621	0.11458148088012	0.0522160357480102	0.030287562493108	0	0
TCGA-BH-A0DP-01A-21W-A071-09	0	0.093001611222799	0	0.708712044522291	0	0.0205136844100417	0.0181883358208579	0	0.15958432402401
TCGA-A2-A0YT-01A-11D-A10G-09	0.107073452562229	0.0726030113228131	0	0.654592228942695	0	0.0911602581356987	0	0	0.0745710490365638
TCGA-BH-A0HF-01A-11W-A071-09	0	0.0644355639466266	0	0.395428469699688	0	0	0.540135966353685	0	0
TCGA-AR-A0TQ-01A-11D-A099-09	0.0778313967095783	0.199407612506411	0.223600200592622	0.12349648684543	0	0.217632168710194	0.0806625261257947	0	0.0773696085099689
TCGA-A1-A0SP-01A-11D-A099-09	0.0738509358888068	0	0.149365390443009	0.538097741040761	0	0	0.238685932627423	0	0
TCGA-AC-A2FF-01A-11D-A17D-09	0	0	0.743763522208939	0.15717727312775	0	0.0990592046633106	0	0	0
TCGA-EW-A1OY-01A-11D-A142-09	0.139092729876862	0.0615680736760848	0.0618212440300735	0.584719741167949	0.0598225407331406	0.0645273616241586	0.0284483088917314	0	0
TCGA-A2-A0CW-01A-21D-A10Y-09	0.055999185999677	0.236660499510607	0.340834177402053	2.85302872741238e-08	0	0.131166713372612	0	0	0.235339395184764
TCGA-E2-A1B6-01A-31D-A12Q-09	0.0895849813446399	0	0.545274750455826	0	0.022536355627698	0.0972986245053914	0	0	0.245305288066445
TCGA-A2-A25C-01A-11D-A167-09	0	0.0715115839855066	0	0.635014913114785	0	0.293473502899708	0	0	0
TCGA-Z7-A8R5-01A-42D-A41F-09	0.401454717208981	0	0.0611995963629832	0.279822269599051	0	0.218935224554789	0	0	0.0385881922741962
TCGA-E2-A1L6-01A-11D-A13L-09	0	0.0543234913054711	0	0.945676508694529	0	0	0	0	0
TCGA-AN-A0G0-01A-11W-A050-09	0.192572162577466	0.0218806960097045	0.124647323560259	0.219429227433663	0	0.305825375102495	0.135645215316411	0	0
TCGA-BH-A0B6-01A-11D-A19Y-09	0	0.467507060668519	0	0.00909926241625826	0.469157090436582	0	0.0542365864786405	0	0
TCGA-E2-A154-01A-11D-A10Y-09	0.161872718096552	0	0.130450378027882	0.114476590889312	0	0.460266951645876	0.132933361340377	0	0
TCGA-AR-A1AU-01A-11D-A12Q-09	0.140502114213867	0	0.352035028807872	0.19937605277906	0	0	0.220608258461583	0	0.0874785457376173
TCGA-B6-A0IB-01A-11W-A050-09	0.0527747694524814	0.0748981860306804	0	0.536086696373117	0.0703262990253392	0.223147782202602	0	0	0.0427662669157801
TCGA-E9-A2JT-01A-22D-A18P-09	0	0	0	0.15131700113634	0.318715529287778	0.180801221461491	0.349166248114392	0	0
TCGA-E2-A2P6-01A-11D-A19Y-09	0.0291115124867132	0.507115120806668	0	0.223603354243458	0.21468028825273	0	0	0	0.0254897242104314
TCGA-OL-A66P-01A-11D-A31U-09	0	0.0135391045196223	0	0.652214604617343	0	0.107596946743145	0	0	0.22664934411989
TCGA-C8-A12Y-01A-11D-A12B-09	0.150003900477372	0.112776198893276	0	0.689660037502186	0	0.0475598631271658	0	0	0
TCGA-EW-A1P5-01A-11D-A142-09	0.264115984427551	0	0	0.120474184901127	0	0.25267108985345	0.0335074860645106	0	0.329231254753361
TCGA-A1-A0SK-01A-12D-A099-09	0.112411584067145	0.00858348784210095	0.743051909775543	0	0	0.0433197009229403	0.0723362398688287	0	0.0202970775234422
TCGA-A7-A4SE-01A-11D-A25Q-09	0	0.110109375963569	0.549436102440772	0	0.176381298334458	0	0	0	0.164073223261201
TCGA-A2-A04P-01A-31D-A128-09	0	0	0.48752517970028	0.424814163998518	0.0793467355910609	0	0.00831392071014142	0	0
TCGA-E9-A1N4-01A-11D-A14K-09	0.117514823679934	0.210631242796259	0.0202883634902554	0.409809569770616	0.241756000262936	0	0	0	0
TCGA-OL-A5RU-01A-11D-A28B-09	0.115536779245788	0	0	0.556699609317862	0	0.0162924130834549	0.1272422098739	0.143484399048215	0.0407445894307797
TCGA-A2-A0CK-01A-11D-A228-09	0.170726027844345	0.174292448280421	0	0.446210777785528	0	0.18458020773081	0	0	0.0241905383588955
TCGA-A2-A4S2-01A-12D-A25Q-09	0.0272556416637198	0	0	0.882253529520268	0	0.0584676957158446	0.0320231331001676	0	0
TCGA-A2-A3XU-01A-12D-A22X-09	0.150482988799223	0	0.199711544622636	0.519457972467849	0	0.130347494110292	0	0	0
TCGA-A8-A08H-01A-21W-A019-09	0	0.369045008999416	0.38985422554433	0.241100765456254	0	0	0	0	0
TCGA-B6-A0RT-01A-21D-A099-09	0	0.0287333142645092	0.541037002882185	0	0.166965483354152	0.0611834150894853	0	0	0.202080784409669
TCGA-D8-A1JA-01A-11D-A13L-09	0	0.333508170538602	0	0	0.663327836226655	0	0.00316399323474335	0	0
TCGA-A8-A096-01A-11W-A019-09	0.0958422496826092	0	0.317090316652523	0.526984209658879	0	0	0	0	0.0600832240059897
TCGA-EW-A1PE-01A-11D-A142-09	0.0584202917603271	0.249463500980773	0.206868692133403	0.188219352875083	0	0.153812156187631	0	0	0.143216006062784
TCGA-BH-A1FE-01A-11D-A13L-09	0	0.248519934474805	0.339895197429457	0.261331930475977	0	0.150252937619761	0	0	0
TCGA-EW-A1J5-01A-11D-A13L-09	0	0.529343620648048	0.0113824649066342	0	0.43542340958291	0	0.0238505048624073	0	0
TCGA-5L-AAT1-01A-12D-A41F-09	0	0.471818003715409	0	0.0131585572492673	0.452582010216409	0.0278925506548062	0.0345488781641089	0	0
TCGA-D8-A27P-01A-11D-A16D-09	0.049803596735515	0.0444143218348523	0	0.905782081429633	0	0	0	0	0
TCGA-D8-A27M-01A-11D-A16D-09	0.0513255166067788	0.0250850804751756	0.470832152809286	0	0.175775934074528	0.131107217946074	0	0	0.145874098088157
TCGA-AR-A1AX-01A-11D-A12Q-09	0.0768766261932794	0	0	0.86657388587866	0	0	0.056549487928061	0	0
TCGA-D8-A1XQ-01A-11D-A14K-09	0.0688915808595726	0	0.145104731037835	0.760986662350778	0	0	0	0	0.0250170257518152
TCGA-5L-AAT0-01A-12D-A41F-09	0	0.439738236683635	0.0385405411186172	0.0109803433732009	0.314456093086959	0	0.167860748504833	0	0.0284240372327548
TCGA-EW-A1P3-01A-11D-A142-09	0	0.0965811410994431	0	0.846398332323652	0	0.0570205265769044	0	0	0
